person_id,workflow,tfidf_cosine,source_note_count
a9827c1c-fb54-4e5b-8bc6-d3099869e671,direct,0.4907718317405133,35
a9827c1c-fb54-4e5b-8bc6-d3099869e671,hierarchical,0.49997170230739313,35
a9827c1c-fb54-4e5b-8bc6-d3099869e671,rag,0.4882424145479846,35
a9827c1c-fb54-4e5b-8bc6-d3099869e671,rag_verification,0.4844287247804403,35
b70c7ff6-c2af-4df6-bd88-889bf767a168,direct,0.6088504626377877,25
b70c7ff6-c2af-4df6-bd88-889bf767a168,hierarchical,0.5282422721479114,25
b70c7ff6-c2af-4df6-bd88-889bf767a168,rag,0.5270367067002142,25
b70c7ff6-c2af-4df6-bd88-889bf767a168,rag_verification,0.5202503286233363,25
b8085350-6748-47a5-a12f-6acd07c40a82,direct,0.6334575013533282,16
b8085350-6748-47a5-a12f-6acd07c40a82,hierarchical,0.5810903814749895,16
b8085350-6748-47a5-a12f-6acd07c40a82,rag,0.6486860288234485,16
b8085350-6748-47a5-a12f-6acd07c40a82,rag_verification,0.6497340011272463,16
c332ce87-7afd-4a74-9896-3fef50179bd0,direct,0.4943646511592438,29
c332ce87-7afd-4a74-9896-3fef50179bd0,hierarchical,0.47370682438292594,29
c332ce87-7afd-4a74-9896-3fef50179bd0,rag,0.47934373417941634,29
c332ce87-7afd-4a74-9896-3fef50179bd0,rag_verification,0.47934373417941634,29
c50e236f-6b3d-41c8-9e16-7ec343cac820,direct,0.47365275790215744,30
c50e236f-6b3d-41c8-9e16-7ec343cac820,hierarchical,0.4470902144616061,30
c50e236f-6b3d-41c8-9e16-7ec343cac820,rag,0.385129849327686,30
c50e236f-6b3d-41c8-9e16-7ec343cac820,rag_verification,0.385129849327686,30
c51243b8-e3d9-4cf7-ab29-0315048f91dc,direct,0.5763038936584506,17
c51243b8-e3d9-4cf7-ab29-0315048f91dc,hierarchical,0.5023793205050763,17
c51243b8-e3d9-4cf7-ab29-0315048f91dc,rag,0.517551253302803,17
c51243b8-e3d9-4cf7-ab29-0315048f91dc,rag_verification,0.5183705694345526,17
c54a9649-495a-4f89-a8ca-fbb14ba70ca6,direct,0.5883372174875345,14
c54a9649-495a-4f89-a8ca-fbb14ba70ca6,hierarchical,0.5513420586714403,14
c54a9649-495a-4f89-a8ca-fbb14ba70ca6,rag,0.5269515653467534,14
c54a9649-495a-4f89-a8ca-fbb14ba70ca6,rag_verification,0.5269515653467534,14
c6c45c39-cd73-49dd-818d-0a7865fe8a7f,direct,0.5309856778956453,45
c6c45c39-cd73-49dd-818d-0a7865fe8a7f,hierarchical,0.5494514959941446,45
c6c45c39-cd73-49dd-818d-0a7865fe8a7f,rag,0.5459687929921185,45
c6c45c39-cd73-49dd-818d-0a7865fe8a7f,rag_verification,0.5340696313550738,45
c87e610e-ac2a-48cf-ac32-054f3e595498,direct,0.6529663444683407,10
c87e610e-ac2a-48cf-ac32-054f3e595498,hierarchical,0.6703846935171303,10
c87e610e-ac2a-48cf-ac32-054f3e595498,rag,0.5624673529489119,10
c87e610e-ac2a-48cf-ac32-054f3e595498,rag_verification,0.5651328550896336,10
ce0046dc-0ad3-4710-8147-549793c58b44,direct,0.5210777166106341,21
ce0046dc-0ad3-4710-8147-549793c58b44,hierarchical,0.5093677013062076,21
ce0046dc-0ad3-4710-8147-549793c58b44,rag,0.49240922850514435,21
ce0046dc-0ad3-4710-8147-549793c58b44,rag_verification,0.48668797760913757,21
d362867a-d350-4aca-82d0-a63b7e0a14c7,direct,0.5192839469603229,27
d362867a-d350-4aca-82d0-a63b7e0a14c7,hierarchical,0.48110680764116304,27
d362867a-d350-4aca-82d0-a63b7e0a14c7,rag,0.4735860969760009,27
d362867a-d350-4aca-82d0-a63b7e0a14c7,rag_verification,0.4740400061473451,27
e8885d7c-b863-4c41-997e-588416d655ae,direct,0.5691732697156722,19
e8885d7c-b863-4c41-997e-588416d655ae,hierarchical,0.5425634140594705,19
e8885d7c-b863-4c41-997e-588416d655ae,rag,0.507626656016004,19
e8885d7c-b863-4c41-997e-588416d655ae,rag_verification,0.507626656016004,19
ebb1ca4c-f42f-41d8-adbc-1b08949036d1,direct,0.5266608719456625,22
ebb1ca4c-f42f-41d8-adbc-1b08949036d1,hierarchical,0.5304203152727782,22
ebb1ca4c-f42f-41d8-adbc-1b08949036d1,rag,0.5157854255191902,22
ebb1ca4c-f42f-41d8-adbc-1b08949036d1,rag_verification,0.5157854255191902,22
ef943dfb-1368-44e0-a946-a0be360e1d54,direct,0.5311538669704804,10
ef943dfb-1368-44e0-a946-a0be360e1d54,hierarchical,0.5005508617658777,10
ef943dfb-1368-44e0-a946-a0be360e1d54,rag,0.47274973570951656,10
ef943dfb-1368-44e0-a946-a0be360e1d54,rag_verification,0.47305334984606756,10
f1538231-21af-4cfa-8b40-3303aa0d0c96,direct,0.6318205486742083,15
f1538231-21af-4cfa-8b40-3303aa0d0c96,hierarchical,0.6035602822448053,15
f1538231-21af-4cfa-8b40-3303aa0d0c96,rag,0.6289494167986015,15
f1538231-21af-4cfa-8b40-3303aa0d0c96,rag_verification,0.6198797615734833,15
f44d4a08-4c76-4000-ad61-d1d81032e643,direct,0.48203440675812737,12
f44d4a08-4c76-4000-ad61-d1d81032e643,hierarchical,0.4524206412043673,12
f44d4a08-4c76-4000-ad61-d1d81032e643,rag,0.4322989759753089,12
f44d4a08-4c76-4000-ad61-d1d81032e643,rag_verification,0.43958049665326876,12
f97ee974-67f3-4d72-9ed4-f17025da3749,direct,0.4969808246231417,13
f97ee974-67f3-4d72-9ed4-f17025da3749,hierarchical,0.4739493430896772,13
f97ee974-67f3-4d72-9ed4-f17025da3749,rag,0.50276797217738,13
f97ee974-67f3-4d72-9ed4-f17025da3749,rag_verification,0.5054549857788972,13
fc6268ab-ad15-4613-9d8d-12c045e2fd46,direct,0.5628958672224784,16
fc6268ab-ad15-4613-9d8d-12c045e2fd46,hierarchical,0.5552181219751288,16
fc6268ab-ad15-4613-9d8d-12c045e2fd46,rag,0.543511030915363,16
fc6268ab-ad15-4613-9d8d-12c045e2fd46,rag_verification,0.5264148480079457,16
ff8c4724-b7de-4189-bccf-cffddd4d6d44,direct,0.5364034250689774,33
ff8c4724-b7de-4189-bccf-cffddd4d6d44,hierarchical,0.5486447319856806,33
ff8c4724-b7de-4189-bccf-cffddd4d6d44,rag,0.5197219938414437,33
ff8c4724-b7de-4189-bccf-cffddd4d6d44,rag_verification,0.5197219938414437,33
